id,host_id,host_listings_count,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,minimum_nights,availability_30,number_of_reviews,review_scores_rating
30127231,224706357,2,Sunset Park,40.66037,-74.00015,Entire rental unit,Entire home/apt,4,2,2,$150.00 ,3,11,10,4.9
30143717,46068130,2,Flatiron District,40.74424,-73.99051,Entire rental unit,Entire home/apt,4,2,2,$495.00 ,30,0,6,5
30338113,226833844,1,Bedford-Stuyvesant,40.68069,-73.94167,Entire rental unit,Entire home/apt,4,2,2,$225.00 ,30,0,4,4
30394071,107434423,4022,Tribeca,40.71579,-74.00587,Entire rental unit,Entire home/apt,4,2,2,$743.00 ,31,0,1,5
30507545,201447930,2,East Village,40.72811,-73.98644,Entire rental unit,Entire home/apt,4,2,2,$315.00 ,5,0,15,4.87
30510228,228962859,3,Greenwich Village,40.729595,-74.000618,Entire rental unit,Entire home/apt,4,2,2,$393.00 ,1,0,6,5
30395433,27698539,4,Midtown,40.75042,-73.98115,Private room in condo,Private room,1,2,2,$190.00 ,30,29,23,5
30527403,12802075,1,Harlem,40.81974,-73.94318,Entire condo,Entire home/apt,4,2,2,$240.00 ,30,0,4,4
30415541,33320745,11,Long Island City,40.75176,-73.93589,Entire rental unit,Entire home/apt,3,2,2,$225.00 ,29,30,30,4.7
30694626,541486,1,Bedford-Stuyvesant,40.68689,-73.95596,Entire rental unit,Entire home/apt,3,2,2,$180.00 ,30,0,13,4.69
30554810,70065270,1,East Harlem,40.78688,-73.94958,Entire rental unit,Entire home/apt,3,2,2,$96.00 ,30,0,1,5
30559819,2522815,2,Sunset Park,40.66271,-73.99401,Entire townhouse,Entire home/apt,4,2,2,$200.00 ,2,0,2,5
30702384,203982404,6,East Harlem,40.80835,-73.94046,Entire condo,Entire home/apt,6,2,2,$180.00 ,30,0,2,5
30706240,35179914,1,Harlem,40.82469,-73.93919,Entire rental unit,Entire home/apt,4,2,2,$200.00 ,1,0,2,5
30570796,10529251,3,Upper East Side,40.77728,-73.9609,Entire rental unit,Entire home/apt,4,2,2,$399.00 ,1,3,37,4.81
30437094,51220825,1,Greenpoint,40.72631,-73.95475,Entire townhouse,Entire home/apt,4,2,2,$150.00 ,30,0,1,0
30439073,5732940,1,Long Island City,40.74085,-73.95633,Entire condo,Entire home/apt,3,2,2,$400.00 ,365,27,1,4
30466053,45731391,2,Lower East Side,40.72005,-73.991,Entire rental unit,Entire home/apt,3,2,2,$135.00 ,30,0,1,5
30748302,55398056,1,Prospect Heights,40.67933,-73.9736,Entire rental unit,Entire home/apt,6,2,2,$197.00 ,30,0,4,5
30749019,230108889,3,Kew Gardens Hills,40.7183,-73.81433,Private room in home,Private room,2,2,2,$59.00 ,30,0,3,4.67
30472685,129525574,1,Bergen Beach,40.62047,-73.90925,Entire rental unit,Entire home/apt,4,2,2,$130.00 ,2,19,6,4.67
30674463,229284767,1,Midtown,40.75187,-73.98429,Entire rental unit,Entire home/apt,5,2,2,$152.00 ,30,0,2,4
30773558,191469946,1,East Harlem,40.79441,-73.93929,Entire rental unit,Entire home/apt,4,2,2,$183.00 ,1,1,162,4.36
31053180,3363749,3,Williamsburg,40.70765,-73.94257,Entire loft,Entire home/apt,5,2,2,"$1,899.00 ",90,30,8,5
30888624,146607158,1,Kips Bay,40.7379,-73.98096,Entire rental unit,Entire home/apt,3,2,2,$225.00 ,30,0,1,0
31057624,2536555,1,Red Hook,40.6782,-74.00489,Entire rental unit,Entire home/apt,3,2,2,$102.00 ,30,0,5,4.8
30818914,18653145,1,Harlem,40.83074,-73.9471,Entire rental unit,Entire home/apt,4,2,2,$185.00 ,30,0,3,5
30929071,231123296,1,Bedford-Stuyvesant,40.69615,-73.94374,Entire rental unit,Entire home/apt,4,2,2,$175.00 ,30,0,1,1
30824853,5503926,1,Williamsburg,40.71389,-73.96201,Entire rental unit,Entire home/apt,6,2,2,$462.00 ,3,3,124,4.85
31082686,105310740,3,Bedford-Stuyvesant,40.68512,-73.9516,Entire rental unit,Entire home/apt,2,2,2,$83.00 ,30,0,12,4.5
30933535,230517521,1,Ridgewood,40.69909,-73.90763,Entire rental unit,Entire home/apt,4,2,2,$200.00 ,30,0,1,3
30954420,231298987,1,Lower East Side,40.71968,-73.984,Entire rental unit,Entire home/apt,4,2,2,$500.00 ,30,30,1,0
31120226,15687009,2,East Village,40.72563,-73.97505,Entire rental unit,Entire home/apt,2,2,2,$110.00 ,30,6,59,4.68
30980752,41511227,1,Sunset Park,40.66568,-73.99311,Entire rental unit,Entire home/apt,4,2,2,$55.00 ,30,0,1,5
31201905,226664611,2,South Ozone Park,40.68114,-73.81203,Entire rental unit,Entire home/apt,3,2,2,$92.00 ,3,11,106,4.61
31000518,16145840,2,East Harlem,40.7982,-73.93809,Entire rental unit,Entire home/apt,5,2,2,$100.00 ,30,9,2,5
31220645,646563,1,Clinton Hill,40.68302,-73.95942,Entire rental unit,Entire home/apt,5,2,2,$400.00 ,30,0,8,5
31019621,26556695,6,Midtown,40.76212,-73.97377,Entire serviced apartment,Entire home/apt,6,2,2,"$2,799.00 ",2,29,5,5
31316889,40245658,2,Hell's Kitchen,40.76379,-73.98942,Private room in rental unit,Private room,4,2,2,$308.00 ,2,1,49,4.71
31317255,234417391,1,Upper West Side,40.79402,-73.96637,Private room in rental unit,Private room,2,2,2,$300.00 ,2,20,16,4.31
31236046,233665357,1,Pelham Gardens,40.86814,-73.8449,Entire rental unit,Entire home/apt,4,2,2,$89.00 ,30,0,15,5
31328877,1512565,2,East Harlem,40.78981,-73.9529,Private room in rental unit,Private room,3,2,2,$225.00 ,30,0,11,5
31359053,234823585,1,Kensington,40.64518,-73.97194,Entire rental unit,Entire home/apt,4,2,2,$500.00 ,30,28,41,4.93
31596519,3246916,1,Williamsburg,40.70466,-73.93335,Entire loft,Entire home/apt,4,2,2,$250.00 ,30,0,3,5
31448783,5945241,1,Bedford-Stuyvesant,40.68029,-73.91001,Entire rental unit,Entire home/apt,4,2,2,$224.00 ,2,5,38,4.82
31705298,3072696,2,Harlem,40.814,-73.95004,Entire condo,Entire home/apt,3,2,2,$400.00 ,3,0,42,4.79
31883238,238975559,1,Woodside,40.75325,-73.9032,Entire home,Entire home/apt,4,2,2,$249.00 ,3,0,72,4.97
31539511,235763046,1,Rosedale,40.66842,-73.73327,Private room in rental unit,Private room,4,2,2,$106.00 ,1,12,172,4.88
31761417,123060492,1,Astoria,40.76851,-73.91598,Entire rental unit,Entire home/apt,3,2,2,$75.00 ,30,0,2,5
32050419,7550725,1,Greenpoint,40.73347,-73.9585,Entire loft,Entire home/apt,5,2,2,$150.00 ,30,0,12,4.88
32062843,91393358,1,Flushing,40.75443,-73.80575,Entire rental unit,Entire home/apt,4,2,2,$264.00 ,3,24,45,4.78
31800683,46900979,1,Greenpoint,40.73449,-73.95647,Entire loft,Entire home/apt,6,2,2,$150.00 ,30,0,1,5
31957975,236334741,2,Rosebank,40.61572,-74.0671,Private room in guest suite,Private room,2,2,2,$106.00 ,2,15,149,4.64
32350835,137358866,119,Long Island City,40.74779,-73.92172,Private room in townhouse,Private room,2,2,2,$86.00 ,30,0,10,4.9
32355657,230191262,1,Chelsea,40.73995,-74.00219,Entire rental unit,Entire home/apt,4,2,2,$780.00 ,5,3,18,4.94
31979292,4955499,1,Rockaway Beach,40.58323,-73.81457,Entire bungalow,Entire home/apt,2,2,2,$300.00 ,7,17,65,4.98
32365337,242571852,4,Longwood,40.8249,-73.90695,Entire rental unit,Entire home/apt,4,2,2,$200.00 ,2,13,75,4.81
32400196,110062861,2,Harlem,40.81442,-73.94516,Entire rental unit,Entire home/apt,4,2,2,$90.00 ,30,0,24,4.42
32241239,241945355,4,Flatlands,40.63269,-73.92817,Entire rental unit,Entire home/apt,6,2,2,$185.00 ,2,7,15,4.21
32450788,183360807,6,Bushwick,40.70087,-73.92069,Entire rental unit,Entire home/apt,3,2,2,$90.00 ,30,0,33,4.85
32595490,245003299,2,Clason Point,40.80922,-73.85069,Entire rental unit,Entire home/apt,4,2,2,$135.00 ,2,20,121,4.91
32284162,6960621,1,Williamsburg,40.71234,-73.96139,Entire rental unit,Entire home/apt,4,2,2,$165.00 ,30,0,132,4.83
32297005,242438900,1,Hell's Kitchen,40.76151,-73.98951,Entire rental unit,Entire home/apt,6,2,2,$170.00 ,30,0,114,4.6
32315112,73066515,2,Bedford-Stuyvesant,40.69434,-73.94666,Entire rental unit,Entire home/apt,4,2,2,$110.00 ,30,0,5,5
32317602,242622786,1,Hell's Kitchen,40.76232,-73.98893,Entire rental unit,Entire home/apt,4,2,2,$124.00 ,1,0,48,4.51
32666534,23388169,1,Prospect Heights,40.67733,-73.972,Entire townhouse,Entire home/apt,4,2,2,$950.00 ,3,7,9,4.78
32785169,20433973,2,City Island,40.83782,-73.78332,Private room in home,Private room,4,2,2,$135.00 ,1,14,31,4.73
32809387,45364547,1,Arverne,40.59369,-73.79329,Entire bungalow,Entire home/apt,4,2,2,$314.00 ,2,21,34,5
32549155,244596528,1,Bedford-Stuyvesant,40.69002,-73.9342,Entire rental unit,Entire home/apt,4,2,2,$106.00 ,2,0,128,4.77
33012494,196273418,2,Williamsburg,40.71805,-73.95851,Entire rental unit,Entire home/apt,4,2,2,$151.00 ,3,5,85,4.79
33020012,8260004,1,Bedford-Stuyvesant,40.69159,-73.94471,Entire condo,Entire home/apt,5,2,2,$166.00 ,7,1,20,5
32845010,139238261,4,Fresh Meadows,40.73461,-73.79074,Entire rental unit,Entire home/apt,5,2,2,$79.00 ,3,8,73,4.82
32721564,90463984,3,Richmond Hill,40.70004,-73.83928,Entire home,Entire home/apt,3,2,2,$160.00 ,30,28,1,5
32743677,1245423,1,Long Island City,40.74664,-73.94445,Entire rental unit,Entire home/apt,2,2,2,$95.00 ,90,0,4,5
32854456,22171095,2,Astoria,40.76327,-73.92343,Entire rental unit,Entire home/apt,4,2,2,$139.00 ,31,20,54,4.98
33292234,45467925,2,Gowanus,40.66714,-73.99401,Entire rental unit,Entire home/apt,5,2,2,$200.00 ,28,0,25,4.88
33315368,1207422,1,Chelsea,40.74719,-74.00115,Entire rental unit,Entire home/apt,4,2,2,$300.00 ,30,0,13,4.45
32870435,3053280,3,East Elmhurst,40.76088,-73.86831,Entire rental unit,Entire home/apt,5,2,2,$151.00 ,2,19,11,4.11
33331584,98056984,1,Williamsburg,40.70608,-73.94902,Entire rental unit,Entire home/apt,4,2,2,$200.00 ,30,0,2,5
32913140,5519122,1,Red Hook,40.67974,-74.00985,Entire loft,Entire home/apt,4,2,2,$200.00 ,30,2,5,5
32915763,247644516,1,Bedford-Stuyvesant,40.68405,-73.9301,Entire rental unit,Entire home/apt,4,2,2,$189.00 ,7,3,52,4.96
32926087,107434423,4022,Hell's Kitchen,40.761164,-73.997741,Entire rental unit,Entire home/apt,4,2,2,$513.00 ,31,0,1,5
33135950,130981288,1,Flatbush,40.64842,-73.96601,Entire rental unit,Entire home/apt,3,2,2,$215.00 ,2,0,118,4.97
33155194,34014150,2,Bedford-Stuyvesant,40.68456,-73.93987,Entire rental unit,Entire home/apt,4,2,2,$239.00 ,30,0,27,5
33181402,1940153,1,Bedford-Stuyvesant,40.68197,-73.92562,Entire townhouse,Entire home/apt,6,2,2,$319.00 ,2,3,123,4.98
33448577,214347105,7,Midtown,40.7534,-73.96617,Entire serviced apartment,Entire home/apt,6,2,2,$761.00 ,4,26,14,4.43
33239233,249983430,1,Greenpoint,40.73676,-73.95367,Entire rental unit,Entire home/apt,6,2,2,$300.00 ,30,0,38,4.66
33469797,252171508,1,Jamaica,40.67323,-73.77715,Entire rental unit,Entire home/apt,8,2,2,$259.00 ,2,24,213,4.9
33269219,101982307,3,Williamsburg,40.71524,-73.95522,Entire rental unit,Entire home/apt,4,2,2,$148.00 ,30,0,8,4.86
33603476,4621134,1,Clason Point,40.80509,-73.84952,Private room in condo,Private room,2,2,2,$100.00 ,30,0,2,0
33516105,7130003,2,East Village,40.72226,-73.9834,Entire rental unit,Entire home/apt,4,2,2,$315.00 ,25,2,23,4.91
33985846,235218603,1,Harlem,40.81086,-73.9476,Entire rental unit,Entire home/apt,5,2,2,$221.00 ,30,0,2,5
33994927,256680416,1,Murray Hill,40.74802,-73.98239,Entire rental unit,Entire home/apt,4,2,2,$235.00 ,30,0,17,4.94
33996721,24530917,1,Hell's Kitchen,40.76764,-73.99151,Entire rental unit,Entire home/apt,3,2,2,$400.00 ,2,0,43,4.62
33785477,254771644,1,Bushwick,40.69833,-73.92922,Entire rental unit,Entire home/apt,8,2,2,$169.00 ,3,8,99,4.66
33654747,6136511,3,Nolita,40.7223,-73.9962,Entire rental unit,Entire home/apt,3,2,2,$250.00 ,28,0,1,5
34022781,166247807,1,Williamsburg,40.71199,-73.96202,Entire rental unit,Entire home/apt,4,2,2,$221.00 ,6,1,81,4.89
34063075,191988723,1,Washington Heights,40.83252,-73.94022,Entire rental unit,Entire home/apt,5,2,2,$60.00 ,30,0,35,4.74
33691396,15729463,1,Boerum Hill,40.6849,-73.98707,Entire rental unit,Entire home/apt,4,2,2,$145.00 ,13,0,5,4.6
33880238,18007143,1,Bedford-Stuyvesant,40.68469,-73.95183,Private room in townhouse,Private room,4,2,2,$137.00 ,30,0,15,4.79
